length,b1,nbar,colless,sackin,treeness
0.3472132037000252,44.309790617878875,11.137931034482758,0.16114911080711353,11.137931034482758,0.3025129435656195
0.35521592344067965,40.729235062323305,10.96551724137931,0.16415868673050615,10.96551724137931,0.3778187684686961
0.3389121292482944,41.77243173493176,11.206896551724139,0.16716826265389878,11.206896551724139,0.3381122368059347
0.3656917957660949,44.35942986751812,11.528735632183908,0.1764705882352941,11.528735632183908,0.29810145200717686
0.37709789101649527,42.948820623820644,10.057471264367816,0.13160054719562242,10.057471264367816,0.3659952435496889
0.35180343573933803,41.09538655788658,11.333333333333334,0.15813953488372093,11.333333333333334,0.2732772105488198
0.3459462075938937,39.18754342063167,10.816091954022989,0.14856361149110808,10.816091954022989,0.2849586137016507
0.39083284443304983,41.918123951212216,10.505747126436782,0.14993160054719562,10.505747126436782,0.35851902375826306
0.31532058697281046,36.42765886074711,10.620689655172415,0.15047879616963064,10.620689655172415,0.2433108516886547
0.32841677771352784,43.05289838730244,10.666666666666666,0.1493844049247606,10.666666666666666,0.308083725014338
0.3996860790262801,42.90040792540795,10.494252873563218,0.14801641586867303,10.494252873563218,0.3746877925524494
0.36274564937676657,43.10235597735599,9.482758620689655,0.1173734610123119,9.482758620689655,0.3675692716668358
0.3711035660953325,43.26088772338773,9.218390804597702,0.10287277701778386,9.218390804597702,0.3303176223462511
0.3399999945222575,44.858705183705204,9.74712643678161,0.12147742818057455,9.74712643678161,0.3430014760929373
0.3577478470996297,41.00533216783218,9.908045977011493,0.1280437756497948,9.908045977011493,0.3401397237980399
0.3142215498549782,41.92450923259747,11.505747126436782,0.17756497948016414,11.505747126436782,0.3025336352612689
0.3736034493080861,44.32263014763017,10.367816091954023,0.14610123119015048,10.367816091954023,0.3779780968244437
0.30420834135634645,41.82414658355062,12.35632183908046,0.2,12.35632183908046,0.28935291925990886
0.35965693177674624,43.846800421800445,10.632183908045977,0.15020519835841312,10.632183908045977,0.3014503657693066
0.378288951094935,40.87206723015548,11.310344827586206,0.16634746922024624,11.310344827586206,0.3179150032879255
0.340970647076784,42.47512060952465,11.586206896551724,0.1811217510259918,11.586206896551724,0.32817498545635554
0.3530743425819313,44.559429867518126,11.03448275862069,0.16196990424076607,11.03448275862069,0.3574687757656235
0.40444240653285796,45.4352924852925,9.586206896551724,0.11874145006839945,9.586206896551724,0.40236680145670933
0.34398154988086516,43.482117882117905,9.379310344827585,0.11053351573187414,9.379310344827585,0.3681604785784091
0.38348879589966794,43.88345394285798,10.517241379310345,0.1518467852257182,10.517241379310345,0.3963890286453386
0.3894250441023115,42.34337457777863,11.03448275862069,0.16361149110807113,11.03448275862069,0.3755558287331329
0.39249415262183784,42.486377919466165,12.885057471264368,0.19945280437756496,12.885057471264368,0.29952112527753244
0.33321047848443736,41.102355977355984,9.71264367816092,0.12229822161422708,9.71264367816092,0.2865224534939561
0.3449589120438265,42.180400563488824,10.804597701149426,0.15813953488372093,10.804597701149426,0.3798783097082626
0.354697727790334,40.494455544455555,9.632183908045977,0.11874145006839945,9.632183908045977,0.3511123359514386
0.3752805146703808,40.521325793229835,10.804597701149426,0.15047879616963064,10.804597701149426,0.33324705650303105
0.3616971964301952,41.530963480963486,10.218390804597702,0.13761969904240767,10.218390804597702,0.32545667303707054
0.3524370121785155,39.23875887184713,10.10344827586207,0.13707250341997262,10.10344827586207,0.3294329774784371
0.3837010714325693,38.80625526434351,11.022988505747126,0.1649794801641587,11.022988505747126,0.39271589529015377
0.418702757541999,43.51743534243535,9.666666666666666,0.12393980848153215,9.666666666666666,0.4043262073236832
0.4341967131457795,39.94454007894412,11.413793103448276,0.1759233926128591,11.413793103448276,0.436527972576741
0.39785607764558945,41.696241258741274,10.71264367816092,0.14719562243502052,10.71264367816092,0.3997301438578305
0.42060940455225676,40.76334082584084,11.873563218390805,0.1781121751025992,11.873563218390805,0.288844613034841
0.42351067807577375,44.88588772338775,9.988505747126437,0.12120383036935704,9.988505747126437,0.4170600061980751
0.3532784124094581,43.51137791946617,11.241379310344827,0.16908344733242134,11.241379310344827,0.3295438998935984
0.4280023330315636,46.780133755133775,9.827586206896552,0.12995896032831739,9.827586206896552,0.40050276325047185
0.3779083298475931,37.530149322641606,12.011494252873563,0.19015047879616964,12.011494252873563,0.35247163548885035
0.39582167297628396,39.5099927849928,9.091954022988507,0.10259917920656635,9.091954022988507,0.44883490708954044
0.3518090970272497,39.8896325896326,9.448275862068966,0.11326949384404925,9.448275862068966,0.3712545190920425
0.389297455839124,38.753331287735335,11.758620689655173,0.17865937072503418,11.758620689655173,0.31853474805778564
0.3322429049948059,39.803044586132835,11.67816091954023,0.17674418604651163,11.67816091954023,0.28330122764716076
0.45887126429311814,44.302554390054404,10.367816091954023,0.14500683994528044,10.367816091954023,0.4120461260584984
0.3216728372699537,40.751829134917394,11.022988505747126,0.1540355677154583,11.022988505747126,0.2755133530936602
0.335032521735562,44.01789321789323,8.954022988505747,0.10533515731874145,8.954022988505747,0.3117510290177622
0.37556698904975205,42.63637791946617,11.03448275862069,0.1625170998632011,11.03448275862069,0.3527929033098821
0.379272703372273,41.568953677041925,10.413793103448276,0.1439124487004104,10.413793103448276,0.30545573552055094
0.3350044567145405,43.594196081696104,10.229885057471265,0.13515731874145007,10.229885057471265,0.2895914167768545
0.46044964787504866,40.20095033535437,11.172413793103448,0.16142270861833105,11.172413793103448,0.5410435478094832
0.37253696670561437,42.38513014763016,10.402298850574713,0.14254445964432283,10.402298850574713,0.3617150890656668
0.3687949921342779,41.58428366868772,13.0,0.21477428180574554,13.0,0.2682395627889101
0.3041143311684929,42.70576506826509,11.241379310344827,0.16087551299589603,11.241379310344827,0.2574178331536388
0.4426305384099353,44.21971125279951,10.011494252873563,0.12503419972640217,10.011494252873563,0.4211758724648583
0.347598942096359,40.966244866244885,9.597701149425287,0.11354309165526676,9.597701149425287,0.3425398372070628
0.3509043099936022,39.25341643650469,10.770114942528735,0.15348837209302324,10.770114942528735,0.3352967197458938
0.3515751094645702,41.16534617343442,11.60919540229885,0.17236662106703146,11.60919540229885,0.30364125887503207
0.4016652217315315,40.285292485292494,9.367816091954023,0.11846785225718194,9.367816091954023,0.3786725030969345
0.40178196462495197,44.26693347502174,11.597701149425287,0.17428180574555402,11.597701149425287,0.3699562983159231
0.3328111022523239,39.62917776667778,9.735632183908047,0.12175102599179206,9.735632183908047,0.3148027685166157
0.35518781652742687,38.83125526434351,10.540229885057471,0.14856361149110808,10.540229885057471,0.3100367980758962
0.3244965365205859,40.04862221112222,10.71264367816092,0.15102599179206566,10.71264367816092,0.27059749457833066
0.3558638351995551,44.91922105672106,10.459770114942529,0.14719562243502052,10.459770114942529,0.3381415333260329
0.3615396877430021,40.706324231324245,11.35632183908046,0.16634746922024624,11.35632183908046,0.27145145497224443
0.34369245403138454,44.26981629481631,9.160919540229886,0.0987688098495212,9.160919540229886,0.3768116612242659
0.36239321340643116,39.30063865872692,10.74712643678161,0.15129958960328316,10.74712643678161,0.300790268015276
0.34612941911752176,42.94838772338775,9.724137931034482,0.11819425444596443,9.724137931034482,0.28028651503296315
0.34304670198606174,41.90374486624487,10.32183908045977,0.14500683994528044,10.32183908045977,0.3777417281899676
0.40740136091195683,42.63172105672108,10.413793103448276,0.1493844049247606,10.413793103448276,0.38180850751024514
0.49421925682121826,42.80423506232331,10.183908045977011,0.14336525307797537,10.183908045977011,0.4014811561648331
0.37416494905600794,45.711580086580106,9.298850574712644,0.11025991792065663,9.298850574712644,0.3546808666613036
0.39704892911124906,43.3535214785215,10.839080459770114,0.1523939808481532,10.839080459770114,0.3880610016662306
0.37508898589635425,41.15652264402266,11.022988505747126,0.16443228454172365,11.022988505747126,0.30941709049557026
0.3328006114113164,42.17018814518816,10.804597701149426,0.14719562243502052,10.804597701149426,0.3100825970781354
0.3400781325943142,40.825011100011125,9.96551724137931,0.1283173734610123,9.96551724137931,0.32872057691982726
0.3396766612358988,40.44275436465842,12.35632183908046,0.19890560875512997,12.35632183908046,0.29740288437416623
0.3319004445551617,41.704437229437254,9.264367816091953,0.1094391244870041,9.264367816091953,0.28909303683800486
0.34153708761213886,44.99422105672107,11.183908045977011,0.15841313269493845,11.183908045977011,0.29640413821507317
0.34689948477011734,44.38866550116552,10.816091954022989,0.15896032831737344,10.816091954022989,0.3113541800673263
0.35822230868631555,38.94193347502171,10.045977011494253,0.13187414500683994,10.045977011494253,0.3078682823523742
0.31174371229874415,43.72512060952465,11.183908045977011,0.16388508891928866,11.183908045977011,0.2918649807856883
0.38369722851309146,41.915451215451235,9.862068965517242,0.1225718194254446,9.862068965517242,0.38985821354561445
0.33591116512527475,43.994022644022664,10.264367816091953,0.14418604651162792,10.264367816091953,0.3044046425352195
0.3485741404577309,41.79419608169609,10.67816091954023,0.14528043775649796,10.67816091954023,0.2821643666479161
0.33574729524357144,43.55845394285798,12.551724137931034,0.20082079343365253,12.551724137931034,0.2822715519885656
0.3383269652872354,38.89743173493175,9.908045977011493,0.12859097127222982,9.908045977011493,0.3195428708490716
0.3588313389169139,41.38754342063167,10.919540229885058,0.16142270861833105,10.919540229885058,0.3737322613325019
0.36043930547653213,42.90516983016985,9.586206896551724,0.11819425444596443,9.586206896551724,0.3670173653322758
0.38373472410233445,41.407263466667516,12.942528735632184,0.21121751025991792,12.942528735632184,0.31737825438175354
0.34557411979447805,42.22263014763016,10.64367816091954,0.1466484268125855,10.64367816091954,0.3058067671939438
0.3661155933178838,40.370213120213144,9.74712643678161,0.12147742818057455,9.74712643678161,0.4058919298661878
0.35960864878563814,45.40791153291155,9.873563218390805,0.12722298221614226,9.873563218390805,0.34692518578412695
0.4248184522826699,41.077355977356,9.60919540229885,0.1253077975376197,9.60919540229885,0.4006916834592208
0.39244700554323897,44.45185410994236,10.126436781609195,0.13707250341997262,10.126436781609195,0.3713756392833416
0.34443249636905315,41.08751110001111,10.459770114942529,0.1411764705882353,10.459770114942529,0.30817910626901024
0.4191256655145379,41.07512060952465,11.839080459770114,0.1816689466484268,11.839080459770114,0.38531703646633475
0.3562484968687169,39.88598109406935,10.850574712643677,0.16196990424076607,10.850574712643677,0.2885371202665346
0.36473959449175253,40.7924103674104,11.10344827586207,0.15923392612859097,11.10344827586207,0.3331778399690157
0.35991891477656657,42.86123172063575,11.310344827586206,0.16744186046511628,11.310344827586206,0.32830429423079105
0.38517021715580546,41.92714865394399,12.793103448275861,0.21039671682626537,12.793103448275861,0.40086584761509675
0.406152651296812,42.86505439005441,10.32183908045977,0.1439124487004104,10.32183908045977,0.3585803114153129
0.3184213764946203,41.32248903057728,10.885057471264368,0.15896032831737344,10.885057471264368,0.33918368240755165
0.36179907519838905,45.059559884559896,9.471264367816092,0.11108071135430916,9.471264367816092,0.306528555567749
0.36197595739526894,41.231721056721064,9.862068965517242,0.13296853625170998,9.862068965517242,0.32426736706236153
0.33794257669431194,45.42847748656575,10.436781609195402,0.13953488372093023,10.436781609195402,0.28155722284482887
0.39723097069788454,41.04624125874127,10.89655172413793,0.14993160054719562,10.89655172413793,0.29503907077511726
